CourseNumber,Title,MinCredit,MaxCredit,Description
BT 105S   ,Keyboarding,-1,3.0,Improve keyboarding speed and accuracy through the use of programmed software which diagnoses student keyboarding problems and prescribes appropriate practice material. May be repeated one time. Assesses Core Learning Outcome 6.
BT 115HY  ,Records Management,-1,5.0,"Creation, storage, maintenance, retrieval and disposition of records using manual and electronic methods. Includes alphabetic, geographic, subject, numeric, and chronologic indexing. Assesses Core Learning Outcome 6."
BT 130T   ,Editing/Transcription,-1,5.0,Develops entry-level transcription and editing skills and develops understanding of the mechanics of good writing. Proofreading skills are emphasized. Business correspondence is transcribed using WAV files and appropriate software. Assesses Core Learning Outcome 6. Lab fee: $45.55.
BT 145HY  ,Civil Litigation,-1,5.0,General legal terminology and vocabulary as well as pretrial and trial procedure. Transcription of correspondence and pleadings used in litigation. Mechanics of good writing; proofreading skills are emphasized. Documents are transcribed using WAV files and appropriate hardware/software. Assesses Core Learning Outcome 6.
BT 145OL  ,Civil Litigation,-1,5.0,General legal terminology and vocabulary as well as pretrial and trial procedure. Transcription of correspondence and pleadings used in litigation. Mechanics of good writing; proofreading skills are emphasized. Documents are transcribed using WAV files and appropriate hardware/software. Assesses Core Learning Outcome 6.
BT 146HY  ,Will/Probate/Domestic Relations,-1,5.0,"Focuses on wills, probate, and family law procedures. Transcription of correspondence, legal documents, and forms. Proofreading and editing skills are emphasized. Documents are transcribed using WAV files and appropriate software. Assesses Core Learning Outcome 6."
BT 146OL  ,Will/Probate/Domestic Relations,-1,5.0,"Focuses on wills, probate, and family law procedures. Transcription of correspondence, legal documents, and forms. Proofreading and editing skills are emphasized. Documents are transcribed using WAV files and appropriate software. Assesses Core Learning Outcome 6."
BT 147HY  ,Bankruptcy and Corporate Law,-1,5.0,"Focuses on corporate, real estate, and bankruptcy law. Transcription of corporate documents. Proofreading and writing mechanics are emphasized. Documents are transcribed using WAV files and appropriate hardware/software.  Assesses Core Learning Outcome 6. Lab fee: $45.55."
BT 175HY  ,Technical Customer Service Contact Center,-1,5.0,"Capstone course tied to the Technical CSR Customer Support Certificate. Offers students lab experience whereby live calls are handled as though the agents are in a workplace setting. Students are required to communicate effectively and then accurately enter data into the customer account record. The course combines classroom instruction with live lab exercises. Students will also visit at least one of the area call centers operated by our industry partners. Assesses Core Learning Outcomes 2, 3. Lab fee: $45.55."
BT 180HY  ,Principles of Medical Insurance,-1,5.0,"Introduction of the medical billing cycle. Explanation of private and government health insurance policies, analysis of insurance forms, and recognition of legal issues and medical confidentiality (HIPAA). Completion of patient and insurance forms: registration, authorization, consent, patient ledger, day sheets, and claim form. Assesses Core Learning Outcomes 2, 3."
BT 180OL  ,Principles of Medical Insurance,-1,5.0,"Introduction of the medical billing cycle. Explanation of private and government health insurance policies, analysis of insurance forms, and recognition of legal issues and medical confidentiality (HIPAA). Completion of patient and insurance forms: registration, authorization, consent, patient ledger, day sheets, and claim form. Assesses Core Learning Outcomes 2, 3."
BT 181DOL  ,Diversity in Law and Ethics for Health Care Occupations,-1,5.0,"(D) Introduction to law and ethics as it relates to the medical office setting and patient-provider relationships. Emphasizes being inclusive instead of exclusive while exploring components of cultural diversity in the ambulatory health care setting.   Topics include bioethics, professional liability, public duties, informed consent, employment practices, allocation of scarce medical resources, genetic engineering, and choices in life and death. Assesses Core Learning Outcome 4."
BT 219T   ,Introduction to Microsoft Word,-1,5.0,"Introduces word processing functions and applications using Microsoft Word. Covers creating, revising, formatting, saving and retrieving documents; file management; merge; selecting typefaces; creating and centering tables; using pagination; selecting text; formatting footnotes; finding and replacing text and formats; and using multiple windows. Assesses Core Learning Outcome 6. Lab fee: $45.55."
BT 240T   ,Access,-1,5.0,"Presents intermediate/advanced techniques in Microsoft Access. Emphasis on formatting text and numbers; advanced queries and reports, macros, and importing and exporting data. Assesses Core Learning Outcome 6. Lab fee: $45.55."
BT 242HY  ,Excel,-1,5.0,"Presents intermediate/advanced techniques in Microsoft Excel. Emphasis on creating professional-looking workbooks, using templates, creating multiple worksheets and using functions. Assesses Core Learning Outcome 6. Lab fee: $45.55."
BT 242MH  ,Excel,-1,5.0,"Presents intermediate/advanced techniques in Microsoft Excel. Emphasis on creating professional-looking workbooks, using templates, creating multiple worksheets and using functions. Assesses Core Learning Outcome 6. Lab fee: $45.55."
BT 252S   ,Internship,-1,4.0,"On-the-job work experience in occupations directly related to students career choice. The internship reinforces the students training in the Business Technology program and promotes professional growth. Internships arranged with private industry, governmental agencies, and nonprofit organizations. May be repeated up to a total of four credits. Assesses Core Learning Outcome 1."
